timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1681911605384,125,PodcastPage-1,200,OK,WebinarsAndPodcast 1-63,text,true,,13821,121,25,25,https://app.reorg.com:443/v3,125,0,0
1681911605311,199,PodcastPage,200,OK,WebinarsAndPodcast 1-57,text,true,,14164,238,25,25,https://app.reorg.com:443/v3,80,0,0
1681911605311,80,PodcastPage-0,301,Moved Permanently,WebinarsAndPodcast 1-57,text,true,,335,117,25,25,http://app.reorg.com/v3#/webinars_podcasts,80,0,0
1681911605391,119,PodcastPage-1,200,OK,WebinarsAndPodcast 1-57,text,true,,13829,121,25,25,https://app.reorg.com:443/v3,118,0,0
1681911605308,207,PodcastPage,200,OK,WebinarsAndPodcast 1-54,text,true,,14163,238,25,25,https://app.reorg.com:443/v3,79,0,0
1681911605308,79,PodcastPage-0,301,Moved Permanently,WebinarsAndPodcast 1-54,text,true,,335,117,25,25,http://app.reorg.com/v3#/webinars_podcasts,79,0,0
1681911605387,128,PodcastPage-1,200,OK,WebinarsAndPodcast 1-54,text,true,,13828,121,25,25,https://app.reorg.com:443/v3,128,0,0
1681911605312,214,PodcastPage,200,OK,WebinarsAndPodcast 1-61,text,true,,14163,238,25,25,https://app.reorg.com:443/v3,79,0,0
1681911605312,79,PodcastPage-0,301,Moved Permanently,WebinarsAndPodcast 1-61,text,true,,335,117,25,25,http://app.reorg.com/v3#/webinars_podcasts,79,0,0
1681911605392,134,PodcastPage-1,200,OK,WebinarsAndPodcast 1-61,text,true,,13828,121,25,25,https://app.reorg.com:443/v3,134,0,0
1681911605320,219,PodcastPage,200,OK,WebinarsAndPodcast 1-50,text,true,,14164,238,25,25,https://app.reorg.com:443/v3,86,0,0
